0.000932159,-0.000103805,-6.09346e-05,-2.3209e-05,-4.85015e-05,-3.54079e-07,-0.000316609,0.000192054,0.000131106,5.08027e-05,2.87934e-05,-6.11883e-05,9.87299e-06,2.30787e-05,2.81568e-05,2.39482e-05,9.7206e-06,-9.64674e-07,3.3535e-05,2.47928e-05,1.07536e-05,1.93567e-05,1.43482e-06,5.12965e-06,-1.95393e-05,-6.68494e-05,-4.06854e-05,4.94785e-05,1.01814e-05,3.08123e-05,-5.28607e-06,1.23214e-05,2.54314e-05,-7.20975e-06,0.000715318,-3.29702e-05,5.45555e-06,1.6917e-05,-2.31977e-05,-1.00161e-05,
-0.000103805,0.00082028,-7.40461e-05,0.000126827,0.00023307,-1.29348e-06,0.000374669,-8.32253e-06,0.00122438,-1.08698e-06,1.55397e-05,-3.39941e-05,-7.35384e-05,-5.87906e-05,-1.44441e-06,6.5339e-05,-6.52729e-05,-3.97696e-05,-4.46346e-08,-1.87187e-05,-3.0703e-05,-1.55432e-05,1.71583e-06,2.67529e-05,2.8319e-05,3.25449e-05,-8.04805e-05,-5.7397e-05,9.54278e-06,3.48561e-05,7.41605e-05,6.1313e-05,5.34144e-05,5.36336e-05,-7.49796e-05,0.000523699,-3.04783e-05,1.02564e-05,-5.78205e-06,1.50434e-05,
-6.09346e-05,-7.40461e-05,0.0014106,0.000151743,0.000469171,0.000130123,-0.000234454,-0.000851124,0.000310669,-0.000104571,3.88146e-05,1.4088e-05,-0.000100614,-7.01868e-05,8.30959e-05,8.50519e-05,-0.00014015,-9.67468e-05,8.2507e-05,-4.61379e-05,-6.75896e-05,-4.64192e-07,-5.03992e-05,4.1902e-05,-8.6203e-05,-2.98513e-05,2.74047e-05,3.43456e-05,2.4656e-05,1.18207e-05,-1.05356e-05,2.14726e-05,4.64829e-05,4.70319e-05,-4.31671e-05,-7.05412e-05,0.00075798,0.000810804,2.33895e-05,-4.09733e-06,
-2.3209e-05,0.000126827,0.000151743,0.0189176,0.00335032,0.0016163,0.00733208,-0.0023261,0.00477817,-0.000814642,-0.00076447,0.00014589,0.000302148,-7.58579e-05,-0.000283759,0.00162414,-0.000509921,-0.00051659,5.54252e-05,-0.000218682,-0.000172532,-0.000246697,-7.30671e-06,0.000123231,0.000764637,-5.85009e-05,0.00100936,-0.000971511,-1.48819e-06,2.61781e-05,3.78664e-05,-7.4579e-05,-6.30419e-06,-9.34703e-06,-3.36733e-05,5.05191e-05,8.22034e-05,0.000120058,-2.84158e-05,0.000167189,
-4.85015e-05,0.00023307,0.000469171,0.00335032,0.0221992,-0.00459794,0.0174097,-0.00291289,0.0757418,-0.00591496,0.00307939,-0.00592219,-0.004208,-0.000823891,-0.000330127,0.00190408,-0.00524321,-0.00357812,9.86909e-05,0.000297048,0.000747578,-0.00039488,7.00839e-05,0.00127918,-0.000202596,0.000169573,-0.00684848,-0.00144627,0.00298693,0.00294252,0.0037377,0.00381577,0.00507838,0.00527909,-2.6004e-05,0.000159436,0.000256935,0.000284655,-1.62482e-05,0.000111402,
-3.54079e-07,-1.29348e-06,0.000130123,0.0016163,-0.00459794,0.00287446,-0.00362222,0.000261619,-0.0189008,0.00133888,-0.000825442,0.00158967,0.00103383,0.000167615,9.7444e-05,-0.000275932,0.00127961,0.000846242,-2.75935e-05,-0.000161807,-0.000236838,7.64977e-05,-6.81739e-05,-0.000288484,0.00012253,-5.40061e-05,0.0018707,0.000241979,-0.000740568,-0.000756171,-0.000976468,-0.000925326,-0.00126509,-0.00133293,-2.92164e-06,1.46883e-05,0.000125012,0.000168475,4.64419e-05,4.60234e-05,
-0.000316609,0.000374669,-0.000234454,0.00733208,0.0174097,-0.00362222,0.0266428,-0.00280726,0.0673072,-0.00531177,0.00264241,-0.00536259,-0.00379891,-0.00061472,-0.000721127,0.00275329,-0.00483571,-0.00339049,2.27204e-05,0.000289619,0.00072608,-0.000579027,0.000287544,0.00119171,0.000267074,0.00074082,-0.00486002,-0.00257126,0.00237289,0.00237377,0.0030436,0.00297075,0.00415453,0.00432639,-0.000235221,0.000298063,-0.000259305,-0.000398929,-3.22835e-05,0.000262768,
0.000192054,-8.32253e-06,-0.000851124,-0.0023261,-0.00291289,0.000261619,-0.00280726,0.00348708,-0.0105294,0.000907052,-0.000268673,0.000557497,0.00055145,0.000138138,2.2676e-05,-0.000505784,0.00072237,0.000628933,-6.52806e-05,8.08425e-05,7.97194e-05,7.06795e-05,6.23849e-05,-0.000298132,3.35464e-05,-6.47838e-05,0.000632014,0.000210668,-0.000350899,-0.000375795,-0.000455127,-0.000423505,-0.000612374,-0.000642479,0.000116525,-8.74885e-06,-0.000691567,-0.000877037,-2.91149e-05,-8.26641e-05,
0.000131106,0.00122438,0.000310669,0.00477817,0.0757418,-0.0189008,0.0673072,-0.0105294,0.349813,-0.0216704,0.0117321,-0.0228356,-0.0160878,-0.00381322,-0.000538911,0.0091964,-0.0224864,-0.0145673,0.000745825,0.00141656,0.00328045,-0.00174563,0.00127748,0.0051488,-0.00077229,0.00177895,-0.0256892,-0.00577065,0.0112018,0.0122784,0.0159313,0.0160862,0.0191543,0.0199955,0.000289462,0.000930544,-2.50348e-05,-0.000319358,-0.000847005,0.000762447,
5.08027e-05,-1.08698e-06,-0.000104571,-0.000814642,-0.00591496,0.00133888,-0.00531177,0.000907052,-0.0216704,0.00221003,-0.000887955,0.00170628,0.00119792,0.00020213,0.000136213,-0.000612817,0.00149964,0.00104289,-2.91647e-05,-5.93877e-05,-0.000217117,0.00011788,-2.21571e-05,-0.000363176,5.79244e-05,-0.000162248,0.00195648,0.000463448,-0.000849593,-0.000839606,-0.00111474,-0.00106047,-0.00145401,-0.00151841,4.59473e-05,-8.09081e-06,-6.914e-05,-0.000102364,1.29721e-05,-5.21032e-05,
2.87934e-05,1.55397e-05,3.88146e-05,-0.00076447,0.00307939,-0.000825442,0.00264241,-0.000268673,0.0117321,-0.000887955,0.000865168,-0.000959431,-0.000650897,-0.000116693,-6.8901e-05,0.000211036,-0.000839948,-0.000535956,1.9062e-05,6.35889e-05,0.000131562,-4.80433e-05,1.57393e-05,0.000193428,-8.25682e-05,3.09765e-05,-0.00113108,-0.000198096,0.000472804,0.000465358,0.000578536,0.000575427,0.000817722,0.000847214,1.31096e-05,3.85705e-05,1.40786e-05,1.19307e-05,-2.66617e-05,-1.2854e-05,
-6.11883e-05,-3.39941e-05,1.4088e-05,0.00014589,-0.00592219,0.00158967,-0.00536259,0.000557497,-0.0228356,0.00170628,-0.000959431,0.00227785,0.00123129,0.00021546,0.000138613,-0.000559781,0.00155977,0.0010544,-3.66999e-05,-0.000112875,-0.000289297,0.000120712,-3.67329e-05,-0.000347124,7.68274e-05,-0.000127653,0.00203261,0.000454434,-0.00088116,-0.000880138,-0.00113715,-0.00111346,-0.00150368,-0.00156822,-4.83589e-05,1.66634e-05,0.000112556,0.000193083,2.67477e-05,-3.93058e-05,
9.87299e-06,-7.35384e-05,-0.000100614,0.000302148,-0.004208,0.00103383,-0.00379891,0.00055145,-0.0160878,0.00119792,-0.000650897,0.00123129,0.00121325,0.000195827,7.07571e-05,-0.000384266,0.00110581,0.000769339,-2.59632e-05,-4.47367e-05,-0.000151035,7.19067e-05,-2.76991e-05,-0.000265699,7.41133e-05,-0.000120208,0.001433,0.000323408,-0.000622588,-0.000609342,-0.000786212,-0.000771874,-0.00106111,-0.0011006,5.63394e-06,-6.53964e-05,-0.000115612,-0.000119355,9.62551e-07,-5.58773e-05,
2.30787e-05,-5.87906e-05,-7.01868e-05,-7.58579e-05,-0.000823891,0.000167615,-0.00061472,0.000138138,-0.00381322,0.00020213,-0.000116693,0.00021546,0.000195827,0.000317002,2.28167e-05,-5.86645e-05,0.000280725,0.000158773,-1.9666e-05,-4.79352e-06,-2.72358e-05,1.9543e-05,-1.10004e-05,-4.28645e-05,9.15507e-06,4.57631e-06,0.00025524,5.3376e-05,-0.000120128,-0.000138358,-0.000153654,-4.58813e-05,-0.000190698,-0.000206542,2.27104e-06,-1.38031e-05,-7.41784e-05,-9.73805e-05,-6.22298e-06,8.66926e-07,
2.81568e-05,-1.44441e-06,8.30959e-05,-0.000283759,-0.000330127,9.7444e-05,-0.000721127,2.2676e-05,-0.000538911,0.000136213,-6.8901e-05,0.000138613,7.07571e-05,2.28167e-05,0.000161217,-1.64412e-05,4.99641e-05,4.27197e-05,1.48528e-05,-1.56144e-05,-2.08528e-05,1.42188e-05,-5.40783e-06,-6.52506e-06,-1.79828e-05,1.02886e-05,9.68168e-05,6.65756e-05,-4.93884e-05,-3.34246e-05,-3.46483e-05,4.79201e-05,-8.25097e-05,-8.29082e-05,2.79483e-05,3.41784e-06,9.21801e-05,0.000131253,-1.25563e-05,1.4464e-05,
2.39482e-05,6.5339e-05,8.50519e-05,0.00162414,0.00190408,-0.000275932,0.00275329,-0.000505784,0.0091964,-0.000612817,0.000211036,-0.000559781,-0.000384266,-5.86645e-05,-1.64412e-05,0.000690756,-0.000653061,-0.000426688,2.92082e-05,7.90787e-06,6.68033e-05,-7.60701e-05,4.22235e-05,0.000140807,5.24579e-05,9.93915e-05,-0.000422668,-0.000293114,0.000247743,0.000278862,0.000384505,0.000456623,0.000425977,0.000444424,9.21958e-06,4.16917e-05,8.66996e-05,0.000103349,-2.55199e-05,3.04026e-05,
9.7206e-06,-6.52729e-05,-0.00014015,-0.000509921,-0.00524321,0.00127961,-0.00483571,0.00072237,-0.0224864,0.00149964,-0.000839948,0.00155977,0.00110581,0.000280725,4.99641e-05,-0.000653061,0.00174475,0.000985314,-6.94047e-05,-9.13455e-05,-0.000207942,0.000118215,-6.49e-05,-0.00034013,6.54895e-05,-0.000116189,0.00173889,0.000421999,-0.000765458,-0.000806351,-0.00101846,-0.00104689,-0.00129785,-0.00135379,-9.31243e-06,-5.11813e-05,-0.000127215,-0.000175755,2.44793e-05,-4.29673e-05,
-9.64674e-07,-3.97696e-05,-9.67468e-05,-0.00051659,-0.00357812,0.000846242,-0.00339049,0.000628933,-0.0145673,0.00104289,-0.000535956,0.0010544,0.000769339,0.000158773,4.27197e-05,-0.000426688,0.000985314,0.000740946,-2.34424e-05,-5.37451e-05,-0.000121383,7.57667e-05,-3.76095e-05,-0.000242834,2.56055e-05,-6.19822e-05,0.00115626,0.000305791,-0.000516291,-0.000534941,-0.000697482,-0.000695388,-0.000884816,-0.000922984,-5.52613e-06,-4.74598e-05,-8.22598e-05,-0.00011017,1.42716e-05,-2.08115e-05,
3.3535e-05,-4.46346e-08,8.2507e-05,5.54252e-05,9.86909e-05,-2.75935e-05,2.27204e-05,-6.52806e-05,0.000745825,-2.91647e-05,1.9062e-05,-3.66999e-05,-2.59632e-05,-1.9666e-05,1.48528e-05,2.92082e-05,-6.94047e-05,-2.34424e-05,9.07354e-05,1.4062e-06,8.71409e-07,-1.43713e-06,9.40651e-07,1.37814e-05,-8.48457e-06,-4.7301e-06,-2.6232e-05,3.80585e-07,9.9699e-06,1.61834e-05,1.32919e-05,3.64016e-05,2.25237e-05,2.3359e-05,2.97167e-05,3.51448e-06,6.5712e-05,9.09416e-05,8.8576e-07,9.222e-06,
2.47928e-05,-1.87187e-05,-4.61379e-05,-0.000218682,0.000297048,-0.000161807,0.000289619,8.08425e-05,0.00141656,-5.93877e-05,6.35889e-05,-0.000112875,-4.47367e-05,-4.79352e-06,-1.56144e-05,7.90787e-06,-9.13455e-05,-5.37451e-05,1.4062e-06,0.000111199,2.34025e-05,-5.85565e-06,4.79834e-06,1.6346e-05,-1.07854e-05,-5.56163e-06,-0.000108721,-1.08966e-05,4.33938e-05,5.61186e-05,7.90311e-05,6.58793e-05,9.29218e-05,9.10935e-05,1.46879e-05,8.18247e-06,-4.33798e-05,-7.17643e-05,-1.5393e-05,-2.13494e-05,
1.07536e-05,-3.0703e-05,-6.75896e-05,-0.000172532,0.000747578,-0.000236838,0.00072608,7.97194e-05,0.00328045,-0.000217117,0.000131562,-0.000289297,-0.000151035,-2.72358e-05,-2.08528e-05,6.68033e-05,-0.000207942,-0.000121383,8.71409e-07,2.34025e-05,0.000169413,-1.56127e-05,2.01715e-05,2.44024e-05,-1.26353e-05,1.58909e-05,-0.000286186,-5.45904e-05,0.000108996,0.000121869,0.000158873,0.000153343,0.00019643,0.000209974,4.3449e-06,-3.64994e-05,-8.20814e-05,-0.000120312,-4.78941e-06,3.32607e-05,
1.93567e-05,-1.55432e-05,-4.64192e-07,-0.000246697,-0.00039488,7.64977e-05,-0.000579027,7.06795e-05,-0.00174563,0.00011788,-4.80433e-05,0.000120712,7.19067e-05,1.9543e-05,1.42188e-05,-7.60701e-05,0.000118215,7.57667e-05,-1.43713e-06,-5.85565e-06,-1.56127e-05,3.88403e-05,-9.39029e-06,-2.56897e-05,-9.96375e-06,-2.45559e-05,0.000100046,6.31403e-05,-5.08496e-05,-5.65565e-05,-7.78617e-05,-7.59095e-05,-8.90995e-05,-9.27672e-05,6.65047e-06,-1.49511e-05,2.22418e-05,3.78215e-05,3.28331e-06,1.62791e-06,
1.43482e-06,1.71583e-06,-5.03992e-05,-7.30671e-06,7.00839e-05,-6.81739e-05,0.000287544,6.23849e-05,0.00127748,-2.21571e-05,1.57393e-05,-3.67329e-05,-2.76991e-05,-1.10004e-05,-5.40783e-06,4.22235e-05,-6.49e-05,-3.76095e-05,9.40651e-07,4.79834e-06,2.01715e-05,-9.39029e-06,6.48089e-05,1.03474e-05,4.00655e-06,1.2229e-05,-4.09419e-05,-3.39205e-05,1.72424e-05,3.09973e-05,4.18851e-05,3.1484e-05,2.33763e-05,2.29275e-05,9.30868e-06,-5.21738e-06,-4.67888e-05,-6.80843e-05,-2.16594e-07,5.93268e-06,
5.12965e-06,2.67529e-05,4.1902e-05,0.000123231,0.00127918,-0.000288484,0.00119171,-0.000298132,0.0051488,-0.000363176,0.000193428,-0.000347124,-0.000265699,-4.28645e-05,-6.52506e-06,0.000140807,-0.00034013,-0.000242834,1.37814e-05,1.6346e-05,2.44024e-05,-2.56897e-05,1.03474e-05,0.000135712,-1.27949e-05,1.7546e-05,-0.000437386,-0.000102307,0.000187226,0.000187996,0.000241478,0.000267697,0.00031537,0.000329524,1.38773e-06,2.2535e-05,4.17215e-05,7.43401e-05,-1.00502e-05,3.45863e-06,
-1.95393e-05,2.8319e-05,-8.6203e-05,0.000764637,-0.000202596,0.00012253,0.000267074,3.35464e-05,-0.00077229,5.79244e-05,-8.25682e-05,7.68274e-05,7.41133e-05,9.15507e-06,-1.79828e-05,5.24579e-05,6.54895e-05,2.56055e-05,-8.48457e-06,-1.07854e-05,-1.26353e-05,-9.96375e-06,4.00655e-06,-1.27949e-05,8.71315e-05,-6.11379e-06,0.000157324,-4.13619e-05,-4.43957e-05,-4.3638e-05,-5.24333e-05,-5.63182e-05,-8.16193e-05,-8.40591e-05,-2.01376e-05,1.32888e-05,-6.64167e-05,-8.20758e-05,-1.64387e-06,5.04065e-06,
-6.68494e-05,3.25449e-05,-2.98513e-05,-5.85009e-05,0.000169573,-5.40061e-05,0.00074082,-6.47838e-05,0.00177895,-0.000162248,3.09765e-05,-0.000127653,-0.000120208,4.57631e-06,1.02886e-05,9.93915e-05,-0.000116189,-6.19822e-05,-4.7301e-06,-5.56163e-06,1.58909e-05,-2.45559e-05,1.2229e-05,1.7546e-05,-6.11379e-06,0.00041426,-6.18446e-05,-8.47277e-05,3.19794e-05,4.28779e-05,9.2273e-05,7.18084e-05,7.13509e-05,6.36219e-05,-5.93032e-05,1.36275e-05,-3.44159e-05,-1.5599e-05,5.35417e-06,8.18939e-06,
-4.06854e-05,-8.04805e-05,2.74047e-05,0.00100936,-0.00684848,0.0018707,-0.00486002,0.000632014,-0.0256892,0.00195648,-0.00113108,0.00203261,0.001433,0.00025524,9.68168e-05,-0.000422668,0.00173889,0.00115626,-2.6232e-05,-0.000108721,-0.000286186,0.000100046,-4.09419e-05,-0.000437386,0.000157324,-6.18446e-05,0.00294795,0.000352042,-0.00106434,-0.00105253,-0.00132786,-0.00136163,-0.00177257,-0.00185592,-5.69926e-05,-3.57453e-05,5.21887e-05,2.49095e-05,2.42515e-05,-3.69064e-05,
4.94785e-05,-5.7397e-05,3.43456e-05,-0.000971511,-0.00144627,0.000241979,-0.00257126,0.000210668,-0.00577065,0.000463448,-0.000198096,0.000454434,0.000323408,5.3376e-05,6.65756e-05,-0.000293114,0.000421999,0.000305791,3.80585e-07,-1.08966e-05,-5.45904e-05,6.31403e-05,-3.39205e-05,-0.000102307,-4.13619e-05,-8.47277e-05,0.000352042,0.000353467,-0.000189374,-0.000187593,-0.000255123,-0.000247642,-0.000334977,-0.00035059,2.99527e-05,-4.19243e-05,4.30373e-05,5.9165e-05,-2.88832e-06,-2.93614e-05,
1.01814e-05,9.54278e-06,2.4656e-05,-1.48819e-06,0.00298693,-0.000740568,0.00237289,-0.000350899,0.0112018,-0.000849593,0.000472804,-0.00088116,-0.000622588,-0.000120128,-4.93884e-05,0.000247743,-0.000765458,-0.000516291,9.9699e-06,4.33938e-05,0.000108996,-5.08496e-05,1.72424e-05,0.000187226,-4.43957e-05,3.19794e-05,-0.00106434,-0.000189374,0.000497617,0.000435309,0.000563646,0.000542024,0.000747435,0.000779736,1.59989e-05,4.99448e-06,-1.26344e-06,-1.21608e-06,2.42014e-07,1.78093e-05,
3.08123e-05,3.48561e-05,1.18207e-05,2.61781e-05,0.00294252,-0.000756171,0.00237377,-0.000375795,0.0122784,-0.000839606,0.000465358,-0.000880138,-0.000609342,-0.000138358,-3.34246e-05,0.000278862,-0.000806351,-0.000534941,1.61834e-05,5.61186e-05,0.000121869,-5.65565e-05,3.09973e-05,0.000187996,-4.3638e-05,4.28779e-05,-0.00105253,-0.000187593,0.000435309,0.000490066,0.000601386,0.000593375,0.000751287,0.000782631,2.53766e-05,2.87805e-05,4.16071e-07,-1.52037e-08,-2.60583e-05,2.2177e-05,
-5.28607e-06,7.41605e-05,-1.05356e-05,3.78664e-05,0.0037377,-0.000976468,0.0030436,-0.000455127,0.0159313,-0.00111474,0.000578536,-0.00113715,-0.000786212,-0.000153654,-3.46483e-05,0.000384505,-0.00101846,-0.000697482,1.32919e-05,7.90311e-05,0.000158873,-7.78617e-05,4.18851e-05,0.000241478,-5.24333e-05,9.2273e-05,-0.00132786,-0.000255123,0.000563646,0.000601386,0.00111018,0.000795663,0.000965373,0.0010031,1.83942e-05,4.81566e-05,-3.36479e-06,-1.10234e-05,-4.52754e-05,1.98331e-05,
1.23214e-05,6.1313e-05,2.14726e-05,-7.4579e-05,0.00381577,-0.000925326,0.00297075,-0.000423505,0.0160862,-0.00106047,0.000575427,-0.00111346,-0.000771874,-4.58813e-05,4.79201e-05,0.000456623,-0.00104689,-0.000695388,3.64016e-05,6.58793e-05,0.000153343,-7.59095e-05,3.1484e-05,0.000267697,-5.63182e-05,7.18084e-05,-0.00136163,-0.000247642,0.000542024,0.000593375,0.000795663,0.00117121,0.000980195,0.00102388,3.08733e-05,2.16059e-05,2.32562e-06,1.59809e-06,-3.76389e-05,2.84154e-05,
2.54314e-05,5.34144e-05,4.64829e-05,-6.30419e-06,0.00507838,-0.00126509,0.00415453,-0.000612374,0.0191543,-0.00145401,0.000817722,-0.00150368,-0.00106111,-0.000190698,-8.25097e-05,0.000425977,-0.00129785,-0.000884816,2.25237e-05,9.29218e-05,0.00019643,-8.90995e-05,2.33763e-05,0.00031537,-8.16193e-05,7.13509e-05,-0.00177257,-0.000334977,0.000747435,0.000751287,0.000965373,0.000980195,0.00129705,0.0013442,1.89233e-05,4.05322e-05,8.93334e-06,7.64613e-06,-2.55788e-05,2.88814e-05,
-7.20975e-06,5.36336e-05,4.70319e-05,-9.34703e-06,0.00527909,-0.00133293,0.00432639,-0.000642479,0.0199955,-0.00151841,0.000847214,-0.00156822,-0.0011006,-0.000206542,-8.29082e-05,0.000444424,-0.00135379,-0.000922984,2.3359e-05,9.10935e-05,0.000209974,-9.27672e-05,2.29275e-05,0.000329524,-8.40591e-05,6.36219e-05,-0.00185592,-0.00035059,0.000779736,0.000782631,0.0010031,0.00102388,0.0013442,0.00141305,1.83385e-06,3.2586e-05,6.28971e-06,8.66604e-06,-3.02466e-05,2.95568e-05,
0.000715318,-7.49796e-05,-4.31671e-05,-3.36733e-05,-2.6004e-05,-2.92164e-06,-0.000235221,0.000116525,0.000289462,4.59473e-05,1.31096e-05,-4.83589e-05,5.63394e-06,2.27104e-06,2.79483e-05,9.21958e-06,-9.31243e-06,-5.52613e-06,2.97167e-05,1.46879e-05,4.3449e-06,6.65047e-06,9.30868e-06,1.38773e-06,-2.01376e-05,-5.93032e-05,-5.69926e-05,2.99527e-05,1.59989e-05,2.53766e-05,1.83942e-05,3.08733e-05,1.89233e-05,1.83385e-06,0.000712847,-2.92419e-05,1.09302e-05,1.86164e-05,-7.2984e-06,-7.37841e-07,
-3.29702e-05,0.000523699,-7.05412e-05,5.05191e-05,0.000159436,1.46883e-05,0.000298063,-8.74885e-06,0.000930544,-8.09081e-06,3.85705e-05,1.66634e-05,-6.53964e-05,-1.38031e-05,3.41784e-06,4.16917e-05,-5.11813e-05,-4.74598e-05,3.51448e-06,8.18247e-06,-3.64994e-05,-1.49511e-05,-5.21738e-06,2.2535e-05,1.32888e-05,1.36275e-05,-3.57453e-05,-4.19243e-05,4.99448e-06,2.87805e-05,4.81566e-05,2.16059e-05,4.05322e-05,3.2586e-05,-2.92419e-05,0.000645234,-2.61129e-05,4.22447e-07,-1.16375e-05,1.12296e-05,
5.45555e-06,-3.04783e-05,0.00075798,8.22034e-05,0.000256935,0.000125012,-0.000259305,-0.000691567,-2.50348e-05,-6.914e-05,1.40786e-05,0.000112556,-0.000115612,-7.41784e-05,9.21801e-05,8.66996e-05,-0.000127215,-8.22598e-05,6.5712e-05,-4.33798e-05,-8.20814e-05,2.22418e-05,-4.67888e-05,4.17215e-05,-6.64167e-05,-3.44159e-05,5.21887e-05,4.30373e-05,-1.26344e-06,4.16071e-07,-3.36479e-06,2.32562e-06,8.93334e-06,6.28971e-06,1.09302e-05,-2.61129e-05,0.000712923,0.000819082,9.78765e-06,-3.27148e-05,
1.6917e-05,1.02564e-05,0.000810804,0.000120058,0.000284655,0.000168475,-0.000398929,-0.000877037,-0.000319358,-0.000102364,1.19307e-05,0.000193083,-0.000119355,-9.73805e-05,0.000131253,0.000103349,-0.000175755,-0.00011017,9.09416e-05,-7.17643e-05,-0.000120312,3.78215e-05,-6.80843e-05,7.43401e-05,-8.20758e-05,-1.5599e-05,2.49095e-05,5.9165e-05,-1.21608e-06,-1.52037e-08,-1.10234e-05,1.59809e-06,7.64613e-06,8.66604e-06,1.86164e-05,4.22447e-07,0.000819082,0.00128262,8.03558e-06,-3.77477e-05,
-2.31977e-05,-5.78205e-06,2.33895e-05,-2.84158e-05,-1.62482e-05,4.64419e-05,-3.22835e-05,-2.91149e-05,-0.000847005,1.29721e-05,-2.66617e-05,2.67477e-05,9.62551e-07,-6.22298e-06,-1.25563e-05,-2.55199e-05,2.44793e-05,1.42716e-05,8.8576e-07,-1.5393e-05,-4.78941e-06,3.28331e-06,-2.16594e-07,-1.00502e-05,-1.64387e-06,5.35417e-06,2.42515e-05,-2.88832e-06,2.42014e-07,-2.60583e-05,-4.52754e-05,-3.76389e-05,-2.55788e-05,-3.02466e-05,-7.2984e-06,-1.16375e-05,9.78765e-06,8.03558e-06,0.000160589,1.86566e-05,
-1.00161e-05,1.50434e-05,-4.09733e-06,0.000167189,0.000111402,4.60234e-05,0.000262768,-8.26641e-05,0.000762447,-5.21032e-05,-1.2854e-05,-3.93058e-05,-5.58773e-05,8.66926e-07,1.4464e-05,3.04026e-05,-4.29673e-05,-2.08115e-05,9.222e-06,-2.13494e-05,3.32607e-05,1.62791e-06,5.93268e-06,3.45863e-06,5.04065e-06,8.18939e-06,-3.69064e-05,-2.93614e-05,1.78093e-05,2.2177e-05,1.98331e-05,2.84154e-05,2.88814e-05,2.95568e-05,-7.37841e-07,1.12296e-05,-3.27148e-05,-3.77477e-05,1.86566e-05,0.000274535,
