MC simulation,P&L of the portfolio,0
path1,-19838.3,0
path2,-18300.9,0
path3,-16861.4,0
path4,-16110.5,0
path5,-15820.7,0
path6,-15120.5,0
path7,-15061.2,0
path8,-14977,0
path9,-14960.1,0
path10,-14728,0
path11,-14682.5,0
path12,-14365.9,0
path13,-13983.9,0
path14,-13452.9,0
path15,-13171.3,0
path16,-13103.8,0
path17,-13043.8,0
path18,-12975.7,0
path19,-12829.6,0
path20,-12808.9,0
path21,-12757.9,0
path22,-12462.2,0
path23,-12218.6,0
path24,-12179.6,0
path25,-12171.2,0
path26,-11904.5,0
path27,-11818.5,0
path28,-11609.6,0
path29,-11595.7,0
path30,-11591.9,0
path31,-11564.6,0
path32,-11463.9,0
path33,-11407.2,0
path34,-11404.1,0
path35,-11403.6,0
path36,-11259.4,0
path37,-11102.1,0
path38,-11070.7,0
path39,-11042.6,0
path40,-10955.5,0
path41,-10881.5,0
path42,-10798.3,0
path43,-10776.5,0
path44,-10715.9,0
path45,-10637.3,0
path46,-10430.9,0
path47,-10413.3,0
path48,-10360.2,0
path49,-10341.9,0
path50,-10332.8,0
path51,-10320.6,0
path52,-10311.9,0
path53,-10270.3,0
path54,-10236.8,0
path55,-10228,0
path56,-10214,0
path57,-10213.1,0
path58,-10196.8,0
path59,-10177.7,0
path60,-10156.8,0
path61,-10116.4,0
path62,-10095.3,0
path63,-10060,0
path64,-10054.8,0
path65,-9990.84,0
path66,-9987.55,0
path67,-9901.61,0
path68,-9880.45,0
path69,-9817.34,0
path70,-9769.64,0
path71,-9765.18,0
path72,-9698.79,0
path73,-9643.56,0
path74,-9574.64,0
path75,-9467.92,0
path76,-9451.48,0
path77,-9378.07,0
path78,-9375.37,0
path79,-9186.68,0
path80,-9175.23,0
path81,-9147.08,0
path82,-9069.65,0
path83,-8997.15,0
path84,-8928.73,0
path85,-8925.24,0
path86,-8923.41,0
path87,-8847.97,0
path88,-8845.87,0
path89,-8768.45,0
path90,-8728.47,0
path91,-8727.26,0
path92,-8694.98,0
path93,-8675.51,0
path94,-8449.02,0
path95,-8431.36,0
path96,-8406.74,0
path97,-8388.09,0
path98,-8359.29,0
path99,-8354.5,0
path100,-8341.41,0
path101,-8329.75,0
path102,-8321.47,0
path103,-8314.73,0
path104,-8259.28,0
path105,-8255.41,0
path106,-8236.85,0
path107,-8223.75,0
path108,-8173.68,0
path109,-8149.98,0
path110,-8133.19,0
path111,-8097.88,0
path112,-8023.73,0
path113,-8020.15,0
path114,-8017.14,0
path115,-7995.36,0
path116,-7988.5,0
path117,-7957.5,0
path118,-7951.87,0
path119,-7950.96,0
path120,-7915.35,0
path121,-7905.56,0
path122,-7902.94,0
path123,-7901.13,0
path124,-7895.13,0
path125,-7843.18,0
path126,-7776.24,0
path127,-7760.3,0
path128,-7669.46,0
path129,-7644.68,0
path130,-7603.71,0
path131,-7587.88,0
path132,-7585.96,0
path133,-7541.9,0
path134,-7518.75,0
path135,-7487.79,0
path136,-7473.53,0
path137,-7467.53,0
path138,-7447.65,0
path139,-7421.07,0
path140,-7399.78,0
path141,-7371.21,0
path142,-7363.29,0
path143,-7351.47,0
path144,-7287.53,0
path145,-7246.74,0
path146,-7240.56,0
path147,-7206.79,0
path148,-7192.84,0
path149,-7192.52,0
path150,-7157.08,0
path151,-7071.84,0
path152,-7050.43,0
path153,-7043.68,0
path154,-7029.33,0
path155,-7000.92,0
path156,-6973.02,0
path157,-6856.65,0
path158,-6813.6,0
path159,-6789.93,0
path160,-6786.77,0
path161,-6777.07,0
path162,-6765.35,0
path163,-6760.47,0
path164,-6729.38,0
path165,-6723.65,0
path166,-6722.61,0
path167,-6648.6,0
path168,-6641.53,0
path169,-6613.01,0
path170,-6611.71,0
path171,-6594.81,0
path172,-6579.01,0
path173,-6569.56,0
path174,-6564.72,0
path175,-6556.16,0
path176,-6540.3,0
path177,-6513.22,0
path178,-6494.89,0
path179,-6404.25,0
path180,-6385.45,0
path181,-6380.34,0
path182,-6373.85,0
path183,-6366.84,0
path184,-6302.72,0
path185,-6204.52,0
path186,-6191.8,0
path187,-6188.11,0
path188,-6169.93,0
path189,-6126.63,0
path190,-6124.32,0
path191,-6098.31,0
path192,-6039,0
path193,-5998.52,0
path194,-5967.4,0
path195,-5963.54,0
path196,-5881.45,0
path197,-5872.61,0
path198,-5840.98,0
path199,-5822.77,0
path200,-5815.74,0
path201,-5751.65,0
path202,-5737.94,0
path203,-5737.4,0
path204,-5736.69,0
path205,-5719.71,0
path206,-5692.72,0
path207,-5668.38,0
path208,-5665.29,0
path209,-5594.51,0
path210,-5591.7,0
path211,-5523.5,0
path212,-5522.63,0
path213,-5495.86,0
path214,-5471.08,0
path215,-5445.8,0
path216,-5386.92,0
path217,-5384.84,0
path218,-5375,0
path219,-5339.78,0
path220,-5246.98,0
path221,-5194.31,0
path222,-5176.02,0
path223,-5156.25,0
path224,-5089.26,0
path225,-5071.6,0
path226,-5055.06,0
path227,-4988.78,0
path228,-4919.88,0
path229,-4914.45,0
path230,-4901.4,0
path231,-4881.38,0
path232,-4868.62,0
path233,-4867.19,0
path234,-4815.15,0
path235,-4814.58,0
path236,-4797.73,0
path237,-4793.63,0
path238,-4779.6,0
path239,-4766.06,0
path240,-4719.15,0
path241,-4622.73,0
path242,-4527.99,0
path243,-4522.46,0
path244,-4511.66,0
path245,-4490.8,0
path246,-4485.92,0
path247,-4474.29,0
path248,-4456.26,0
path249,-4455.65,0
path250,-4450.71,0
path251,-4449.38,0
path252,-4448.61,0
path253,-4439.34,0
path254,-4438.07,0
path255,-4431.85,0
path256,-4421.07,0
path257,-4395.95,0
path258,-4363.16,0
path259,-4318.48,0
path260,-4229.27,0
path261,-4151.92,0
path262,-4143.26,0
path263,-4137.04,0
path264,-4108.49,0
path265,-4105.98,0
path266,-4074.27,0
path267,-4066.53,0
path268,-4048.72,0
path269,-3984.62,0
path270,-3980.74,0
path271,-3964.11,0
path272,-3925.13,0
path273,-3914.19,0
path274,-3906.72,0
path275,-3892.9,0
path276,-3892.66,0
path277,-3873.42,0
path278,-3858.26,0
path279,-3844.8,0
path280,-3808.06,0
path281,-3799.78,0
path282,-3785.7,0
path283,-3775,0
path284,-3766.26,0
path285,-3750.33,0
path286,-3740.77,0
path287,-3737.01,0
path288,-3713.94,0
path289,-3707.94,0
path290,-3671.62,0
path291,-3648.13,0
path292,-3603.1,0
path293,-3585.82,0
path294,-3579.81,0
path295,-3568.73,0
path296,-3567.67,0
path297,-3541.05,0
path298,-3539.44,0
path299,-3506.67,0
path300,-3505.61,0
path301,-3461.89,0
path302,-3432.93,0
path303,-3413.65,0
path304,-3408.14,0
path305,-3375.11,0
path306,-3355,0
path307,-3335.83,0
path308,-3322.61,0
path309,-3312.73,0
path310,-3291.46,0
path311,-3281.78,0
path312,-3274.34,0
path313,-3257.08,0
path314,-3235.7,0
path315,-3232.73,0
path316,-3204.88,0
path317,-3173.53,0
path318,-3138.77,0
path319,-3092.93,0
path320,-3082.38,0
path321,-3079.45,0
path322,-3036.68,0
path323,-3036.19,0
path324,-3035.73,0
path325,-3020.03,0
path326,-3014.75,0
path327,-3002.69,0
path328,-2999.62,0
path329,-2992.32,0
path330,-2979.6,0
path331,-2976.87,0
path332,-2970.7,0
path333,-2939.09,0
path334,-2916.86,0
path335,-2911.71,0
path336,-2868.03,0
path337,-2851.42,0
path338,-2849.81,0
path339,-2833.11,0
path340,-2807.89,0
path341,-2767.68,0
path342,-2764.65,0
path343,-2751.66,0
path344,-2740.98,0
path345,-2726.6,0
path346,-2723.53,0
path347,-2711.42,0
path348,-2709.43,0
path349,-2698.63,0
path350,-2685.53,0
path351,-2682.87,0
path352,-2680.22,0
path353,-2665.81,0
path354,-2659.91,0
path355,-2638.53,0
path356,-2627.36,0
path357,-2618.4,0
path358,-2569.74,0
path359,-2550.75,0
path360,-2541.82,0
path361,-2539.93,0
path362,-2535.23,0
path363,-2534.88,0
path364,-2534.78,0
path365,-2525.25,0
path366,-2523.25,0
path367,-2510.27,0
path368,-2477.51,0
path369,-2453.69,0
path370,-2451.86,0
path371,-2445.77,0
path372,-2432.05,0
path373,-2396.5,0
path374,-2392.03,0
path375,-2374.92,0
path376,-2354.55,0
path377,-2350.45,0
path378,-2339.51,0
path379,-2322.55,0
path380,-2311.22,0
path381,-2301.39,0
path382,-2259.61,0
path383,-2257.73,0
path384,-2245.75,0
path385,-2224.25,0
path386,-2223.24,0
path387,-2200.73,0
path388,-2171.77,0
path389,-2164.19,0
path390,-2154.89,0
path391,-2154.44,0
path392,-2146.01,0
path393,-2142.06,0
path394,-2125.93,0
path395,-2080.44,0
path396,-2032.06,0
path397,-1948.83,0
path398,-1940.15,0
path399,-1936.84,0
path400,-1927.1,0
path401,-1904.28,0
path402,-1890.77,0
path403,-1881.94,0
path404,-1878.12,0
path405,-1873.07,0
path406,-1839.63,0
path407,-1821.86,0
path408,-1817.43,0
path409,-1813.85,0
path410,-1809.61,0
path411,-1751.76,0
path412,-1745.1,0
path413,-1722.32,0
path414,-1706.14,0
path415,-1705.91,0
path416,-1619.26,0
path417,-1612.55,0
path418,-1606.98,0
path419,-1599.55,0
path420,-1594.49,0
path421,-1590.67,0
path422,-1576.11,0
path423,-1533.24,0
path424,-1521.53,0
path425,-1520.6,0
path426,-1494.31,0
path427,-1436.48,0
path428,-1400.89,0
path429,-1388.73,0
path430,-1380.29,0
path431,-1363.17,0
path432,-1345.57,0
path433,-1314.64,0
path434,-1299.98,0
path435,-1268.35,0
path436,-1223.53,0
path437,-1183.28,0
path438,-1182.36,0
path439,-1142.81,0
path440,-1140.63,0
path441,-1074.62,0
path442,-1055.94,0
path443,-1046.83,0
path444,-1044.04,0
path445,-1030.12,0
path446,-1011.58,0
path447,-1001.59,0
path448,-969.69,0
path449,-961.33,0
path450,-949.342,0
path451,-923.46,0
path452,-922.919,0
path453,-916.389,0
path454,-884.669,0
path455,-880.02,0
path456,-862.098,0
path457,-847.723,0
path458,-777.067,0
path459,-776.456,0
path460,-769.165,0
path461,-768.401,0
path462,-740.384,0
path463,-712.668,0
path464,-694.682,0
path465,-660.106,0
path466,-655.227,0
path467,-651.611,0
path468,-651.592,0
path469,-636.869,0
path470,-636.017,0
path471,-611.903,0
path472,-587.659,0
path473,-576.216,0
path474,-505.031,0
path475,-488.846,0
path476,-462.261,0
path477,-456.561,0
path478,-455.904,0
path479,-429.169,0
path480,-420.381,0
path481,-405.53,0
path482,-397.619,0
path483,-386.553,0
path484,-382.907,0
path485,-350.202,0
path486,-346.74,0
path487,-339.151,0
path488,-329.645,0
path489,-325.474,0
path490,-316.948,0
path491,-310.883,0
path492,-271.095,0
path493,-244.879,0
path494,-235.169,0
path495,-233.908,0
path496,-226.499,0
path497,-220.975,0
path498,-219.729,0
path499,-199.385,0
path500,-192.506,0
path501,-174.386,0
path502,-169.761,0
path503,-160.15,0
path504,-153.768,0
path505,-146.474,0
path506,-132.385,0
path507,-132.339,0
path508,-109.887,0
path509,-106.984,0
path510,-100.845,0
path511,-69.4045,0
path512,-58.5968,0
path513,-58.1167,0
path514,-46.2326,0
path515,-41.3959,0
path516,-29.3886,0
path517,-24.2536,0
path518,-8.18317,0
path519,-1.91106,0
path520,0.583268,0
path521,7.36427,0
path522,73.295,0
path523,93.0511,0
path524,110.271,0
path525,137.679,0
path526,144.885,0
path527,169.363,0
path528,174.823,0
path529,196.892,0
path530,207.633,0
path531,213.673,0
path532,216.775,0
path533,227.559,0
path534,228.755,0
path535,230.517,0
path536,233.065,0
path537,234.794,0
path538,235.346,0
path539,260.185,0
path540,268.221,0
path541,328.344,0
path542,331.639,0
path543,392.121,0
path544,403.889,0
path545,427.678,0
path546,429.221,0
path547,437.206,0
path548,443.659,0
path549,465.761,0
path550,468.602,0
path551,471.949,0
path552,472.956,0
path553,480.034,0
path554,491.058,0
path555,503.118,0
path556,519.095,0
path557,541.059,0
path558,556.069,0
path559,560.319,0
path560,567.296,0
path561,567.608,0
path562,570.095,0
path563,575.658,0
path564,582.501,0
path565,639.047,0
path566,653.15,0
path567,660.439,0
path568,669.046,0
path569,669.814,0
path570,677.601,0
path571,688.126,0
path572,696.648,0
path573,703.099,0
path574,715.08,0
path575,715.644,0
path576,724.264,0
path577,725.918,0
path578,738.433,0
path579,762.796,0
path580,792.474,0
path581,819.315,0
path582,838.723,0
path583,840.458,0
path584,852.323,0
path585,861.694,0
path586,861.887,0
path587,886.929,0
path588,894.67,0
path589,900.059,0
path590,930.105,0
path591,944.627,0
path592,979.073,0
path593,982.194,0
path594,1039.9,0
path595,1053.58,0
path596,1064.84,0
path597,1080.38,0
path598,1082.17,0
path599,1098.47,0
path600,1105.64,0
path601,1110.85,0
path602,1141.89,0
path603,1152.87,0
path604,1155.21,0
path605,1184.69,0
path606,1214.2,0
path607,1226.91,0
path608,1238.98,0
path609,1272.54,0
path610,1281.53,0
path611,1295.34,0
path612,1297.24,0
path613,1304.45,0
path614,1327.54,0
path615,1331.6,0
path616,1428.96,0
path617,1435.53,0
path618,1454.63,0
path619,1513.71,0
path620,1551.45,0
path621,1569.03,0
path622,1586.86,0
path623,1589.32,0
path624,1608.03,0
path625,1637.34,0
path626,1654.67,0
path627,1658.52,0
path628,1677.1,0
path629,1687.45,0
path630,1704.72,0
path631,1727.38,0
path632,1733.45,0
path633,1744.69,0
path634,1745.01,0
path635,1770.47,0
path636,1775.79,0
path637,1779.4,0
path638,1828.14,0
path639,1849.57,0
path640,1862.27,0
path641,1895.88,0
path642,1907.31,0
path643,1912.8,0
path644,1930.25,0
path645,1953.06,0
path646,1957.43,0
path647,1958.73,0
path648,1992.88,0
path649,2032.74,0
path650,2039.24,0
path651,2061.95,0
path652,2075.45,0
path653,2097.72,0
path654,2120.25,0
path655,2139.05,0
path656,2148.02,0
path657,2164.99,0
path658,2178.39,0
path659,2186.19,0
path660,2228.47,0
path661,2232.1,0
path662,2256,0
path663,2273.42,0
path664,2291.74,0
path665,2294.88,0
path666,2328.03,0
path667,2331.39,0
path668,2353.14,0
path669,2404.16,0
path670,2417.69,0
path671,2421.58,0
path672,2424.54,0
path673,2439.2,0
path674,2474.66,0
path675,2485.5,0
path676,2494.12,0
path677,2501.24,0
path678,2529.7,0
path679,2551.89,0
path680,2571.02,0
path681,2585.11,0
path682,2598.81,0
path683,2612.21,0
path684,2621.16,0
path685,2671.23,0
path686,2704.18,0
path687,2709.36,0
path688,2729.29,0
path689,2742.58,0
path690,2743.57,0
path691,2746.07,0
path692,2799.58,0
path693,2805.16,0
path694,2857.14,0
path695,2863.55,0
path696,2908.84,0
path697,2915.36,0
path698,2926.41,0
path699,2929.52,0
path700,2930.22,0
path701,2975.47,0
path702,2992.93,0
path703,3016.09,0
path704,3038.63,0
path705,3080.42,0
path706,3082.06,0
path707,3082.93,0
path708,3090.08,0
path709,3094.76,0
path710,3124.07,0
path711,3134.3,0
path712,3162.2,0
path713,3168.04,0
path714,3201.99,0
path715,3210.99,0
path716,3218.45,0
path717,3225.76,0
path718,3227.82,0
path719,3277.4,0
path720,3280.82,0
path721,3292.77,0
path722,3294.95,0
path723,3319.05,0
path724,3352.66,0
path725,3415,0
path726,3430.62,0
path727,3439.35,0
path728,3507.71,0
path729,3526.83,0
path730,3527.98,0
path731,3532.92,0
path732,3533.67,0
path733,3536.88,0
path734,3543.13,0
path735,3543.28,0
path736,3545.07,0
path737,3572.69,0
path738,3607.22,0
path739,3631.48,0
path740,3651.25,0
path741,3655.45,0
path742,3678.32,0
path743,3683.72,0
path744,3722.62,0
path745,3725.69,0
path746,3727.04,0
path747,3747.72,0
path748,3771.36,0
path749,3782.48,0
path750,3829.91,0
path751,3836.76,0
path752,3843.93,0
path753,3848.94,0
path754,3854.39,0
path755,3921.2,0
path756,3929.39,0
path757,3986.95,0
path758,4036.75,0
path759,4052.22,0
path760,4081.62,0
path761,4102.95,0
path762,4115.83,0
path763,4122.87,0
path764,4155.66,0
path765,4163.47,0
path766,4172.82,0
path767,4172.9,0
path768,4188.39,0
path769,4189.55,0
path770,4192.61,0
path771,4193.77,0
path772,4213.25,0
path773,4258.56,0
path774,4274.32,0
path775,4353.09,0
path776,4379.74,0
path777,4390.46,0
path778,4430.71,0
path779,4489.03,0
path780,4497.19,0
path781,4536.09,0
path782,4558.65,0
path783,4635.49,0
path784,4643.49,0
path785,4673.36,0
path786,4734.7,0
path787,4754.02,0
path788,4875.4,0
path789,4881.83,0
path790,4906.68,0
path791,4939.09,0
path792,4960.81,0
path793,5002.26,0
path794,5022.48,0
path795,5101.11,0
path796,5134.43,0
path797,5142.83,0
path798,5173.34,0
path799,5179.77,0
path800,5190.15,0
path801,5251.52,0
path802,5300.62,0
path803,5307.94,0
path804,5316.25,0
path805,5366.15,0
path806,5383.49,0
path807,5407.69,0
path808,5419.18,0
path809,5440.26,0
path810,5442.15,0
path811,5453.36,0
path812,5487.12,0
path813,5491.15,0
path814,5541.83,0
path815,5553.16,0
path816,5578.89,0
path817,5614.96,0
path818,5691.25,0
path819,5743.1,0
path820,5791.67,0
path821,5817.59,0
path822,5821.71,0
path823,5886.49,0
path824,5937.77,0
path825,5939.31,0
path826,5963.91,0
path827,5990.61,0
path828,6056.78,0
path829,6080.88,0
path830,6132.71,0
path831,6136.96,0
path832,6143.22,0
path833,6217.2,0
path834,6219.04,0
path835,6223.28,0
path836,6230.94,0
path837,6245.4,0
path838,6252.13,0
path839,6293.77,0
path840,6300.87,0
path841,6312.18,0
path842,6321.05,0
path843,6323.33,0
path844,6323.41,0
path845,6363.11,0
path846,6381.12,0
path847,6387.37,0
path848,6517.31,0
path849,6555.29,0
path850,6581.13,0
path851,6636.87,0
path852,6640.8,0
path853,6644.67,0
path854,6684.24,0
path855,6734.71,0
path856,6829.54,0
path857,6881.34,0
path858,7008.12,0
path859,7035.17,0
path860,7036.46,0
path861,7050.67,0
path862,7071.66,0
path863,7077.26,0
path864,7082.26,0
path865,7102.09,0
path866,7113.53,0
path867,7181.74,0
path868,7210.56,0
path869,7231.63,0
path870,7269.1,0
path871,7336.01,0
path872,7338.39,0
path873,7349.89,0
path874,7355.41,0
path875,7511.31,0
path876,7541.26,0
path877,7549.22,0
path878,7645.51,0
path879,7690.93,0
path880,7693.59,0
path881,7759.56,0
path882,7789.63,0
path883,7817.06,0
path884,7939.29,0
path885,7940.28,0
path886,7952.73,0
path887,7959.06,0
path888,7985.74,0
path889,7998.74,0
path890,8000.61,0
path891,8022.12,0
path892,8068.44,0
path893,8095.59,0
path894,8099.9,0
path895,8101.14,0
path896,8178.47,0
path897,8182.52,0
path898,8235.15,0
path899,8311.19,0
path900,8312.32,0
path901,8380.39,0
path902,8409.35,0
path903,8529.06,0
path904,8533.34,0
path905,8573.02,0
path906,8574.61,0
path907,8579.27,0
path908,8594.64,0
path909,8621.97,0
path910,8626.46,0
path911,8706.31,0
path912,8730.36,0
path913,8733.39,0
path914,8779.67,0
path915,8848.9,0
path916,8902.32,0
path917,8983.79,0
path918,9008,0
path919,9029.33,0
path920,9029.69,0
path921,9160.33,0
path922,9197.36,0
path923,9233.86,0
path924,9263.58,0
path925,9300.99,0
path926,9306.06,0
path927,9307.89,0
path928,9308.72,0
path929,9454.69,0
path930,9475.37,0
path931,9504.35,0
path932,9564.09,0
path933,9576.38,0
path934,9599.64,0
path935,9600.08,0
path936,9610.27,0
path937,9711.39,0
path938,9758.6,0
path939,9810.11,0
path940,9934.86,0
path941,9984.41,0
path942,10010.2,0
path943,10039.7,0
path944,10113.2,0
path945,10222.2,0
path946,10249.1,0
path947,10293.9,0
path948,10332.7,0
path949,10486.6,0
path950,10509.9,0
path951,10532.4,0
path952,10535,0
path953,10544.6,0
path954,10676.3,0
path955,10855.7,0
path956,10889.7,0
path957,10929.5,0
path958,11071.7,0
path959,11116.8,0
path960,11140.1,0
path961,11187,0
path962,11194.1,0
path963,11370.9,0
path964,11503.4,0
path965,11639.8,0
path966,11641.2,0
path967,11679.1,0
path968,11705.3,0
path969,11780,0
path970,11904.2,0
path971,11913.3,0
path972,11927.8,0
path973,11953,0
path974,12029.4,0
path975,12029.5,0
path976,12482.5,0
path977,12483.4,0
path978,12848.7,0
path979,13160,0
path980,13277.6,0
path981,13664,0
path982,13684.1,0
path983,13835.1,0
path984,14032.5,0
path985,14094.6,0
path986,14229.9,0
path987,14248.8,0
path988,14331.7,0
path989,14458.9,0
path990,14736.1,0
path991,14864.9,0
path992,15858,0
path993,15895.5,0
path994,15985,0
path995,16602.7,0
path996,17162,0
path997,18329.6,0
path998,19061,0
path999,20713.9,0
path1000,21461.3,0
